"unique_site_id","state","watershed","lake","usgs_station_id","site_description","latitude","longitude","collection_date","parameter","parameter_description","result","lab_qualifier","result_unit","detection_limit","detection_limit_code"
"OH-SCT","OH","Maumee","Erie","04194000","Swan Creek at Toledo OH",41.627,-83.594,2017-06-05,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",2.65,NA,"PCT",NA,NA
"OH-SCT","OH","Maumee","Erie","04194000","Swan Creek at Toledo OH",41.627,-83.594,2017-06-05,"75.0_UM","75.0 um",1.28,NA,"PCT",NA,NA
"OH-SCT","OH","Maumee","Erie","04194000","Swan Creek at Toledo OH",41.627,-83.594,2017-06-05,"31.3_UM","31.3 um",3.2,NA,"PCT",NA,NA
"OH-SCT","OH","Maumee","Erie","04194000","Swan Creek at Toledo OH",41.627,-83.594,2017-06-05,"15.6_UM","15.6 um",2.53,NA,"PCT",NA,NA
"OH-SCT","OH","Maumee","Erie","04194000","Swan Creek at Toledo OH",41.627,-83.594,2017-06-05,"7.8_UM","7.8 um",2.01,NA,"PCT",NA,NA
"OH-SCT","OH","Maumee","Erie","04194000","Swan Creek at Toledo OH",41.627,-83.594,2017-06-05,"3.9_UM","3.9 um",1.58,NA,"PCT",NA,NA
"OH-SCT","OH","Maumee","Erie","04194000","Swan Creek at Toledo OH",41.627,-83.594,2017-06-05,"1.95_UM","1.95 um",0.94,NA,"PCT",NA,NA
"OH-SCT","OH","Maumee","Erie","04194000","Swan Creek at Toledo OH",41.627,-83.594,2017-06-05,"0.98_UM","0.98 um",1.31,NA,"PCT",NA,NA
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"TOTAL_SOLIDS","Total Solids",70.9,NA,"PCT",NA,NA
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"TOC","Total Organic Carbon",0.85,"*","PCT",0.05,"RDL"
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",1.4,NA,"PCT",NA,NA
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",0.82,NA,"PCT",NA,NA
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",1.15,NA,"PCT",NA,NA
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",3.21,NA,"PCT",NA,NA
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",18.79,NA,"PCT",NA,NA
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",62.88,NA,"PCT",NA,NA
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",4.69,NA,"PCT",NA,NA
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"75.0_UM","75.0 um",1.15,NA,"PCT",NA,NA
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"31.3_UM","31.3 um",1.24,NA,"PCT",NA,NA
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"15.6_UM","15.6 um",1.01,NA,"PCT",NA,NA
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"7.8_UM","7.8 um",0.39,NA,"PCT",NA,NA
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"3.9_UM","3.9 um",0.28,NA,"PCT",NA,NA
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"1.95_UM","1.95 um",-0.18,NA,"PCT",NA,NA
"MI-SJO","MI","St. Joseph","Michigan","04101500","St. Joseph River at Niles, MI",41.829214,-86.259732,2017-06-27,"0.98_UM","0.98 um",0.44,NA,"PCT",NA,NA
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"TOTAL_SOLIDS","Total Solids",74,NA,"PCT",NA,NA
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"TOC","Total Organic Carbon",1.45,NA,"PCT",0.05,"RDL"
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",3.18,NA,"PCT",NA,NA
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",2.43,NA,"PCT",NA,NA
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",4.85,NA,"PCT",NA,NA
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",26.28,NA,"PCT",NA,NA
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",30.81,NA,"PCT",NA,NA
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",24.36,NA,"PCT",NA,NA
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",2.54,NA,"PCT",NA,NA
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"75.0_UM","75.0 um",2.01,NA,"PCT",NA,NA
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"31.3_UM","31.3 um",1.17,NA,"PCT",NA,NA
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"15.6_UM","15.6 um",86.48,NA,"PCT",NA,NA
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"7.8_UM","7.8 um",-85.24,NA,"PCT",NA,NA
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"3.9_UM","3.9 um",0.21,NA,"PCT",NA,NA
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"1.95_UM","1.95 um",0.05,NA,"PCT",NA,NA
"MN-SLR","MN","St. Louis","Superior","04024000","ST. LOUIS RIVER AT SCANLON, MN",46.703277,-92.418802,2017-07-24,"0.98_UM","0.98 um",0.28,NA,"PCT",NA,NA
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"TOTAL_SOLIDS","Total Solids",85.2,NA,"PCT",NA,NA
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"TOC","Total Organic Carbon",0.36,"*","PCT",0.05,"RDL"
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",0.22,NA,"PCT",NA,NA
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",4.81,NA,"PCT",NA,NA
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",18.2,NA,"PCT",NA,NA
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",34.17,NA,"PCT",NA,NA
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",26.96,NA,"PCT",NA,NA
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",6.79,NA,"PCT",NA,NA
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",0.14,NA,"PCT",NA,NA
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"75.0_UM","75.0 um",0.24,NA,"PCT",NA,NA
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"31.3_UM","31.3 um",0.1,NA,"PCT",NA,NA
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"15.6_UM","15.6 um",0.24,NA,"PCT",NA,NA
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"7.8_UM","7.8 um",0.31,NA,"PCT",NA,NA
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"3.9_UM","3.9 um",-0.11,NA,"PCT",NA,NA
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"1.95_UM","1.95 um",-0.09,NA,"PCT",NA,NA
"MI-TBC","MI","Grand","Michigan","04119138","TRIB TO BUCK CREEK AT DIVISION AVE AT WYOMING, MI",42.8714172,-85.6644723,2017-06-26,"0.98_UM","0.98 um",0.22,NA,"PCT",NA,NA
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"TOTAL_SOLIDS","Total Solids",83.4,NA,"PCT",NA,NA
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"TOC","Total Organic Carbon",0.631,"*","PCT",0.05,"RDL"
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",5.87,NA,"PCT",NA,NA
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",15.06,NA,"PCT",NA,NA
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",25.74,NA,"PCT",NA,NA
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",27.67,NA,"PCT",NA,NA
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",9.56,NA,"PCT",NA,NA
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",2.64,NA,"PCT",NA,NA
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",0.18,NA,"PCT",NA,NA
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"75.0_UM","75.0 um",0.12,NA,"PCT",NA,NA
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"31.3_UM","31.3 um",0.53,NA,"PCT",NA,NA
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"15.6_UM","15.6 um",0.52,NA,"PCT",NA,NA
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"7.8_UM","7.8 um",0.33,NA,"PCT",NA,NA
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"3.9_UM","3.9 um",1.18,NA,"PCT",NA,NA
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"1.95_UM","1.95 um",0.05,NA,"PCT",NA,NA
"OH-TCD","OH","Cuyahoga","Erie","412226081344500","Tinkers C at Dunham Rd nr Independence OH",41.375,-81.5758333,2017-06-07,"0.98_UM","0.98 um",0.31,NA,"PCT",NA,NA
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"TOTAL_SOLIDS","Total Solids",82.3,NA,"PCT",NA,NA
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"TOC","Total Organic Carbon",0.318,"*","PCT",0.05,"RDL"
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",25.48,NA,"PCT",NA,NA
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",22.75,NA,"PCT",NA,NA
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",2052,NA,"PCT",NA,NA
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",14.3,NA,"PCT",NA,NA
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",5.54,NA,"PCT",NA,NA
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",3.66,NA,"PCT",NA,NA
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",1.15,NA,"PCT",NA,NA
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"75.0_UM","75.0 um",0.83,NA,"PCT",NA,NA
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"31.3_UM","31.3 um",1.57,NA,"PCT",NA,NA
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"15.6_UM","15.6 um",0.96,NA,"PCT",NA,NA
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"7.8_UM","7.8 um",0.61,NA,"PCT",NA,NA
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"3.9_UM","3.9 um",0.35,NA,"PCT",NA,NA
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"1.95_UM","1.95 um",0.21,NA,"PCT",NA,NA
"NY-TCR","NY","Irondequiot","Ontario","430629077274701","THOMAS CREEK AT EAST ROCHESTER NY",43.10818,-77.4633,2017-06-06,"0.98_UM","0.98 um",0.24,NA,"PCT",NA,NA
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"TOTAL_SOLIDS","Total Solids",68.3,NA,"PCT",NA,NA
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"TOC","Total Organic Carbon",2.08,"*","PCT",0.05,"RDL"
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",2.18,NA,"PCT",NA,NA
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",7.94,NA,"PCT",NA,NA
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",18.2,NA,"PCT",NA,NA
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",24.89,NA,"PCT",NA,NA
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",22.55,NA,"PCT",NA,NA
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",10.65,NA,"PCT",NA,NA
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",1.4,NA,"PCT",NA,NA
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"75.0_UM","75.0 um",0.81,NA,"PCT",NA,NA
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"31.3_UM","31.3 um",3.28,NA,"PCT",NA,NA
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"15.6_UM","15.6 um",1.45,NA,"PCT",NA,NA
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"7.8_UM","7.8 um",0.78,NA,"PCT",NA,NA
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"3.9_UM","3.9 um",0.42,NA,"PCT",NA,NA
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"1.95_UM","1.95 um",0.05,NA,"PCT",NA,NA
"WI-UCJ","WI","Milwaukee (Meno)","Michigan","040870855","Underwood Creek at Juneau Blvd. at Elm Grove, WI",43.046,-88.081,2017-06-06,"0.98_UM","0.98 um",0.3,NA,"PCT",NA,NA
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"TOTAL_SOLIDS","Total Solids",85.1,NA,"PCT",NA,NA
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"TOC","Total Organic Carbon",0.526,"*","PCT",0.05,"RDL"
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",2.01,NA,"PCT",NA,NA
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",6.29,NA,"PCT",NA,NA
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",20.78,NA,"PCT",NA,NA
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",43.03,NA,"PCT",NA,NA
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",23.39,NA,"PCT",NA,NA
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",2.15,NA,"PCT",NA,NA
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",0.08,NA,"PCT",NA,NA
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"75.0_UM","75.0 um",0.1,NA,"PCT",NA,NA
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"31.3_UM","31.3 um",0.2,NA,"PCT",NA,NA
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"15.6_UM","15.6 um",0.13,NA,"PCT",NA,NA
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"7.8_UM","7.8 um",0.08,NA,"PCT",NA,NA
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"3.9_UM","3.9 um",0.03,NA,"PCT",NA,NA
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"1.95_UM","1.95 um",-0.1,NA,"PCT",NA,NA
"OH-WBR","OH","Rocky","Erie","04201079","West Branch Rocky River near Medina",41.153,-81.834,2017-06-07,"0.98_UM","0.98 um",0.2,NA,"PCT",NA,NA
"OH-WCI","OH","Cuyahoga","Erie","04208501","West Creek at Independence OH",41.413522,-81.647274,2017-06-07,"TOTAL_SOLIDS","Total Solids",84.9,NA,"PCT",NA,NA
"OH-WCI","OH","Cuyahoga","Erie","04208501","West Creek at Independence OH",41.413522,-81.647274,2017-06-07,"TOC","Total Organic Carbon",1.89,"*","PCT",0.05,"RDL"
"OH-WCI","OH","Cuyahoga","Erie","04208501","West Creek at Independence OH",41.413522,-81.647274,2017-06-07,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",11.71,NA,"PCT",NA,NA
"OH-WCI","OH","Cuyahoga","Erie","04208501","West Creek at Independence OH",41.413522,-81.647274,2017-06-07,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",20.12,NA,"PCT",NA,NA
"OH-WCI","OH","Cuyahoga","Erie","04208501","West Creek at Independence OH",41.413522,-81.647274,2017-06-07,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",26.28,NA,"PCT",NA,NA
"OH-WCI","OH","Cuyahoga","Erie","04208501","West Creek at Independence OH",41.413522,-81.647274,2017-06-07,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",17.71,NA,"PCT",NA,NA
"OH-WCI","OH","Cuyahoga","Erie","04208501","West Creek at Independence OH",41.413522,-81.647274,2017-06-07,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",8.69,NA,"PCT",NA,NA
